rank,word,frequency
1388,melancholy,5
1389,member,5
1390,grew,5
1391,foul,5
1392,sayest,5
1393,bathes,5
1394,frost,5
1395,meaning,5
1396,fruit,5
1397,ampe,5
1398,beholding,5
1399,anastasius,5
1400,poems,5
1401,hidden,5
1402,philip,5
1403,ninth,5
1404,vice,5
1405,almost,5
1406,giants,5
1407,nine,5
1408,forthwith,5
1409,charlemagne,5
1410,able,5
1411,giovanni,5
1412,panther,5
1413,forgotten,5
1414,verge,5
1415,allowed,5
1416,entwined,5
1417,cheek,5
1418,forl,5
1419,marvel,5
1420,vision,5
1421,carry,5
1422,mary,5
1423,adriatic,5
1424,mars,5
1425,stained,5
1426,ovid,5
1427,slowly,5
1428,wishest,5
1429,barrator,5
1430,phlegyas,5
1431,fate,5
1432,whether,5
1433,poverty,4
1434,beats,4
1435,sick,4
1436,goats,4
1437,telling,4
1438,passion,4
1439,safe,4
1440,pazzi,4
1441,summer,4
1442,doom,4
1443,ferryman,4
1444,fen,4
1445,struck,4
1446,wonder,4
1447,leadeth,4
1448,alarm,4
1449,won,4
1450,practise,4
1451,avarice,4
1452,sadness,4
1453,husband,4
1454,presented,4
1455,avenged,4
1456,country,4
1457,fearing,4
1458,length,4
1459,draws,4
1460,learn,4
1461,gracious,4
1462,grand,4
1463,sicilian,4
1464,volto,4
1465,share,4
1466,fault,4
1467,delight,4
1468,fresh,4
1469,barbariccia,4
1470,drag,4
1471,favorite,4
1472,banks,4
1473,baptist,4
1474,notary,4
1475,josef,4
1476,leaving,4
1477,viterbo,4
1478,november,4
1479,aye,4
1480,thrusts,4
1481,nuova,4
1482,azure,4
1483,grappled,4
1484,wounded,4
1485,thinkest,4
1486,nose,4
1487,leaning,4
1488,religious,4
1489,nygrin,4
1490,vulgar,4
1491,slew,4
1492,sepulchres,4
1493,throw,4
1494,sunrise,4
1495,government,4
1496,september,4
1497,throng,4
1498,baked,4
1499,outstretched,4
1500,suddenly,4
1501,former,4
1502,dear,4
1503,overthrow,4
1504,wishes,4
1505,pleases,4
1506,success,4
1507,lagoon,4
1508,aperto,4
1509,giovane,4
1510,apparent,4
1511,indicated,4
1512,rough,4
1513,decameron,4
1514,deceit,4
1515,display,4
1516,submerged,4
1517,outside,4
1518,forever,4
1519,pointed,4
1520,rent,4
1521,approach,4
1522,foremost,4
1523,cry,4
1524,wishing,4
1525,repute,4
1526,outer,4
1527,distorted,4
1528,apulia,4
1529,tear,4
1530,styx,4
1531,suffered,4
1532,pape,4
1533,win,4
1534,increase,4
1535,winter,4
1536,alps,4
1537,reptile,4
1538,ghost,4
1539,paradise,4
1540,darksome,4
1541,temple,4
1542,romagna,4
1543,including,4
1544,wikipedia,4
1545,fought,4
1546,kinsman,4
1547,jurisdiction,4
1548,ample,4
1549,repose,4
1550,shakespeare,4
1551,suggests,4
1552,silence,4
1553,sufcient,4
1554,padua,4
1555,plutus,4
1556,animals,4
1557,anjou,4
1558,whoe,4
1559,similar,4
1560,shadow,4
1561,poe,4
1562,ones,4
1563,creature,4
1564,portal,4
1565,deeds,4
1566,waters,4
1567,watch,4
1568,rendered,4
1569,portinari,4
1570,alchemy,4
1571,judges,4
1572,dole,4
1573,studies,4
1574,alberigo,4
1575,sullen,4
1576,wary,4
1577,illustrated,4
1578,doing,4
1579,thereupon,4
1580,sum,4
1581,sitteth,4
1582,cowardice,4
1583,athens,4
1584,theseus,4
1585,possible,4
1586,covers,4
1587,attain,4
1588,servants,4
1589,servant,4
1590,oftentimes,4
1591,alas,4
1592,oft,4
1593,arrow,4
1594,style,4
1595,polenta,4
1596,divers,4
1597,whate,4
1598,diverse,4
1599,singing,4
1600,argenti,4
1601,rolling,4
1602,dividing,4
1603,stung,4
1604,politics,4
1605,army,4
1606,imagination,4
1607,theirs,4
1608,critics,4
1609,attentive,4
1610,arrows,4
1611,orins,4
1612,original,4
1613,food,4
1614,org,4
1615,ascend,4
1616,seventy,4
1617,crete,4
1618,taught,4
1619,dedicated,4
1620,siege,4
1621,lateran,4
1622,parts,4
1623,glory,4
1624,esh,4
1625,gemma,4
1626,horn,4
1627,centaurs,4
1628,effect,4
1629,luna,4
1630,gazing,4
1631,means,4
1632,scourge,4
1633,gaze,4
1634,moats,4
1635,speaker,4
1636,stench,4
1637,future,4
1638,real,4
1639,eeing,4
